,CAR2,APOE,MPO,PRTN3,CTSG,CEBPA,FOXP1,RUNX1,CEBPE,GFI1,IRF8,FLI1,PBX1,MEF2C,MEIS1,GATA2,NFE2,TAL1,GATA1,KLF1,FLT3,SATB1,ELANE
W53003,7.711061000823975,15.42212200164795,3.8555305004119873,0.0,3.8555305004119873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8442440032959,0.0,3.8555305004119873,3.8555305004119873,0.0,0.0,0.0,7.711061000823975
W53004,1.8170212507247925,3.634042501449585,19.987234115600586,19.987234115600586,10.902127265930176,1.8170212507247925,5.451063632965088,3.634042501449585,0.0,0.0,1.8170212507247925,1.8170212507247925,0.0,0.0,0.0,0.0,7.26808500289917,0.0,0.0,1.8170212507247925,0.0,0.0,3.634042501449585
W53005,4.3907456398010245,0.0,72.44730377197266,46.10282897949219,26.34447288513184,0.0,2.1953728199005127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1953728199005127,0.0,0.0,0.0,0.0,2.1953728199005127,0.0,0.0,48.29819869995117
W53008,23.440073013305664,3.1253430843353267,1.5626715421676636,1.0417810678482056,1.0417810678482056,1.0417810678482056,0.0,0.0,0.5208905339241028,0.0,0.5208905339241028,0.0,0.0,0.0,0.0,0.0,0.5208905339241028,0.0,0.0,3.646233558654785,0.0,0.0,0.0
W53009,2.9279999732971187,0.0,63.43999862670898,33.18399810791016,17.568000793457028,0.0,0.0,0.0,0.9760000109672546,0.0,0.9760000109672546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760000109672546,0.0,0.0,40.992000579833984
W53010,0.0,1.1619048118591309,34.85714340209961,15.104762077331545,15.104762077331545,2.3238096237182617,0.0,3.485714197158813,0.0,0.0,0.0,0.0,0.0,1.1619048118591309,0.0,0.0,2.3238096237182617,0.0,0.0,0.0,0.0,0.0,12.78095245361328
W53012,10.725275039672852,18.769229888916016,5.362637519836426,0.0,2.681318759918213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681318759918213,5.362637519836426,0.0,0.0,0.0,0.0,0.0,0.0
W53014,10.35151481628418,4.140605926513672,6.210908889770508,1.035151481628418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035151481628418,1.035151481628418,0.0,0.0,0.0,0.0,3.105454444885254
W53015,2.5303704738616943,2.5303704738616943,53.137779235839844,65.78962707519531,15.182222366333008,0.0,0.0,1.2651852369308472,0.0,0.0,0.0,2.5303704738616943,0.0,0.0,0.0,0.0,1.2651852369308472,0.0,0.0,0.0,0.0,0.0,68.31999969482422
W53017,21.14666748046875,0.0,4.880000114440918,1.6266666650772097,0.0,0.0,1.6266666650772097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.253333330154419,0.0,0.0,1.6266666650772097
W53018,8.923720359802246,0.0,83.88296508789062,89.23719787597656,8.923720359802246,1.7847440242767334,1.7847440242767334,0.0,0.0,0.0,0.0,3.569488048553467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.02194213867188
W53019,7.763636589050293,15.527273178100586,11.64545440673828,3.8818182945251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64545440673828
W53021,17.40987205505371,0.0,1.832617998123169,3.665235996246338,0.9163089990615844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163089990615844,0.0,1.832617998123169,1.832617998123169,0.0,0.0,0.0
W53022,0.0,0.0,81.98400115966797,62.4640007019043,21.472000122070312,0.0,1.9520000219345093,0.0,1.9520000219345093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9520000219345093,0.0,0.0,0.0,0.0,0.0,44.89599990844727
W53023,1.2736763954162598,2.5473527908325195,59.86278915405274,62.41014099121094,33.115585327148445,1.2736763954162598,0.0,0.0,0.0,0.0,0.0,1.2736763954162598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.66293716430664
W53025,0.0,1.406919240951538,64.71828460693361,36.57990264892578,7.0345964431762695,1.406919240951538,2.813838481903076,1.406919240951538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.220757961273193,0.0,1.406919240951538,0.0,0.0,0.0,5.627676963806152
W53026,1.2842105627059937,0.0,78.33684539794922,78.33684539794922,26.96842193603516,0.0,1.2842105627059937,0.0,2.5684211254119877,1.2842105627059937,0.0,2.5684211254119877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51578903198242
W53027,9.48888874053955,1.355555534362793,0.6777777671813965,2.033333301544189,0.6777777671813965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6777777671813965,0.0,0.0,1.355555534362793,0.6777777671813965,0.0,0.0,0.0
W53029,13.402647972106935,0.0,0.0,0.8376654982566833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5129966735839844,0.0,0.8376654982566833,4.1883277893066415,0.0,0.0,0.0
W53030,27.87433624267578,0.0,2.787433624267578,2.090575218200684,0.6968584060668945,0.0,0.6968584060668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090575218200684,0.6968584060668945,0.0,0.0,0.0
W53031,0.8600201606750488,0.8600201606750488,71.38166809082031,38.700904846191406,17.200403213500973,0.8600201606750488,1.7200403213500977,0.8600201606750488,0.8600201606750488,0.0,0.0,0.8600201606750488,0.0,0.8600201606750488,0.0,0.0,0.8600201606750488,0.0,0.0,0.8600201606750488,0.0,0.0,16.340383529663086
W53032,24.85821533203125,0.0,2.4056336879730225,1.6037558317184448,0.8018779158592224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4056336879730225,2.4056336879730225,0.0,0.0,0.0
W53033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93055534362793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53034,1.0064820051193235,0.0,68.44078063964844,69.44725799560547,34.22039031982422,0.0,2.0129640102386475,0.0,4.025928020477295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.34354782104492
W53035,2.6049821376800537,0.8683273792266846,70.33451843261719,72.93949890136719,29.52313232421875,0.0,0.0,0.8683273792266846,0.8683273792266846,0.0,0.0,0.8683273792266846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.57295227050781
W53036,0.0,2.226857900619507,6.680573463439941,26.72229385375977,8.907431602478027,0.0,2.226857900619507,2.226857900619507,0.0,0.0,8.907431602478027,0.0,0.0,4.453715801239014,0.0,0.0,0.0,0.0,0.0,2.226857900619507,2.226857900619507,2.226857900619507,2.226857900619507
W53037,0.0,16.21518898010254,16.21518898010254,5.4050631523132315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.810126304626463,0.0,0.0,0.0,0.0,0.0,0.0
W53038,5.144578456878662,25.72289085388184,5.144578456878662,0.0,0.0,0.0,0.0,5.144578456878662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53040,1.1371504068374634,0.0,3.41145133972168,0.0,2.2743008136749268,0.0,0.0,3.41145133972168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1371504068374634,0.0,0.0,0.0,1.1371504068374634,0.0,1.1371504068374634
W53041,0.0,0.0,99.38793182373048,71.7801742553711,16.564655303955078,1.840517282485962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25862121582031
W53042,4.48883056640625,8.9776611328125,4.48883056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244415283203125,0.0,0.0,0.0,0.0,0.0,0.0
W53043,1.2243727445602417,1.2243727445602417,6.121863842010497,7.346236705780028,6.121863842010497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2243727445602417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2243727445602417
W53044,10.382978439331056,2.595744609832764,6.489361763000487,1.2978723049163818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2978723049163818,0.0,0.0,3.8936169147491455,0.0,0.0,1.2978723049163818
W53045,0.0,0.0,48.22979736328125,41.57741165161133,18.29405975341797,0.0,0.0,0.0,0.0,0.0,3.3261928558349614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.641674995422365
W53046,0.0,0.0,16.50241470336914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25120735168457,0.0,0.0,0.0,0.0,0.0,0.0
W53047,0.0,0.0,32.36734771728516,14.938775062561035,7.469387531280518,0.0,2.489795923233032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.489795923233032,0.0,0.0,7.469387531280518
W53048,0.0,0.0,11.24917697906494,7.499451160430907,7.499451160430907,0.0,1.8748627901077268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8748627901077268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8748627901077268
W53049,21.382396697998047,0.6479514241218567,1.2959028482437134,1.9438543319702148,1.2959028482437134,0.0,0.6479514241218567,0.6479514241218567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9438543319702148,3.8877086639404297,0.0,0.0,0.0
W53050,14.566162109375,0.4698761999607086,1.4096286296844482,0.9397523999214172,0.4698761999607086,0.0,0.0,0.4698761999607086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289133310317993,0.0,0.0,0.9397523999214172
W53051,1.168262600898743,0.0,43.2257194519043,18.692201614379886,14.01915168762207,0.0,0.0,0.0,1.168262600898743,1.168262600898743,0.0,1.168262600898743,0.0,0.0,0.0,1.168262600898743,1.168262600898743,0.0,0.0,0.0,0.0,0.0,0.0
W53052,12.708333015441895,0.0,1.2708333730697632,0.0,1.2708333730697632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2708333730697632,1.2708333730697632,0.0,1.2708333730697632,0.0,0.0,1.2708333730697632
W53053,8.124735832214355,0.0,3.610993623733521,0.0,0.0,1.8054968118667605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90274840593338,0.0,0.0,0.0,0.0
W53054,18.741769790649414,0.0,0.0,1.2494513988494873,0.0,0.0,1.2494513988494873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53055,11.03553581237793,0.0,2.0064611434936523,0.5016152858734131,1.0032305717468262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0032305717468262,2.0064611434936523,3.511307001113892,0.0,0.0,0.5016152858734131
W53057,0.0,17.488054275512695,2.9146757125854488,5.8293514251708975,0.0,2.9146757125854488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9146757125854488,2.9146757125854488,0.0,0.0,0.0,0.0,0.0,2.9146757125854488
W53058,2.8325040340423584,0.0,42.48756408691406,53.81757736206055,28.325040817260746,0.0,2.8325040340423584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99005126953125
W53059,3.558333396911621,21.350000381469727,17.79166603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53060,13.707864761352539,0.0,6.8539323806762695,1.3707865476608276,4.112359523773193,1.3707865476608276,0.0,0.0,0.0,0.0,1.3707865476608276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7415730953216557,0.0,0.0,0.0
W53061,6.349442481994629,31.747211456298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.698884963989258,0.0,0.0,6.349442481994629,0.0,0.0,0.0,0.0
W53062,8.815484046936035,0.7346236705780029,1.469247341156006,2.2038710117340092,0.0,0.7346236705780029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.469247341156006,0.7346236705780029,0.0,2.938494682312012,0.0,0.0,0.0
W53063,0.0,25.43829727172852,7.26808500289917,7.26808500289917,0.0,0.0,0.0,7.26808500289917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26808500289917,0.0,0.0,0.0,3.634042501449585,0.0,0.0,0.0
W53065,1.7235115766525269,0.0,46.5348129272461,37.91725540161133,27.57618522644043,0.0,0.0,0.0,0.0,0.0,1.7235115766525269,3.4470231533050537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7235115766525269,0.0,0.0,22.405651092529297
W53067,0.0,1.4022988080978394,63.10344696044922,46.27586364746094,12.620689392089846,0.0,1.4022988080978394,1.4022988080978394,0.0,0.0,1.4022988080978394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.32183837890625
W53068,18.59713554382324,0.0,1.9575930833816528,0.9787965416908264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787965416908264,0.0,1.9575930833816528,4.893982887268066,0.0,0.0,0.9787965416908264
W53069,1.404605269432068,0.0,91.2993392944336,71.6348648071289,25.282894134521484,1.404605269432068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16118240356445
W53071,19.790428161621094,0.0,0.8604534268379211,0.8604534268379211,0.0,0.0,0.0,0.8604534268379211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.441813707351685,0.0,0.0,0.0
W53072,11.5249662399292,0.0,1.152496576309204,2.304993152618408,1.152496576309204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152496576309204,0.0,0.0,3.4574899673461914,1.152496576309204,0.0,0.0,1.152496576309204
W53073,0.0,0.0,0.0,0.0,0.0,0.0,5.4050631523132315,0.0,0.0,0.0,5.4050631523132315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53074,18.24786376953125,0.0,2.4330484867095947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2165242433547974,0.0,0.0,1.2165242433547974,2.4330484867095947,0.0,0.0,0.0
W53076,5.160120964050293,0.0,0.0,5.160120964050293,5.160120964050293,0.0,0.0,2.5800604820251465,0.0,0.0,2.5800604820251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5800604820251465,0.0,0.0
W53077,25.19776725769043,0.0,4.0861244201660165,0.0,1.362041473388672,0.0,0.0,0.6810207366943359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0430622100830083,0.0,0.6810207366943359,7.491228103637695,0.0,0.0,0.6810207366943359
W53081,1.9409091472625728,0.0,44.640907287597656,23.29090881347656,3.8818182945251465,0.0,1.9409091472625728,1.9409091472625728,0.0,0.0,1.9409091472625728,0.0,0.0,0.0,0.0,0.0,3.8818182945251465,0.0,0.0,1.9409091472625728,0.0,0.0,1.9409091472625728
W53082,5.396524429321289,32.37914657592773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6982622146606445,0.0,0.0,0.0
W53083,2.084197759628296,0.0,11.46308708190918,14.589384078979492,5.210494041442871,2.084197759628296,1.042098879814148,1.042098879814148,0.0,0.0,5.210494041442871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.673582077026367
W53084,1.3512657880783079,1.3512657880783079,10.810126304626463,10.810126304626463,1.3512657880783079,1.3512657880783079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53085,14.590496063232422,0.0,4.559530258178711,0.9119060039520264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8238120079040527,0.0,5.471436023712158,0.0,0.0,0.0
W53086,18.24786376953125,3.649572610855103,0.9123931527137756,1.8247863054275515,0.9123931527137756,1.8247863054275515,1.8247863054275515,0.9123931527137756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5619659423828125,0.0,0.0,2.737179517745972
W53089,0.0,3.0176677703857417,27.15900993347168,15.088338851928713,9.053003311157227,0.0,0.0,6.0353355407714835,0.0,0.0,3.0176677703857417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53090,11.967967987060547,1.1398065090179443,1.7097097635269165,1.1398065090179443,0.0,0.5699032545089722,1.1398065090179443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699032545089722,0.0,1.7097097635269165,3.989322662353516,0.0,0.0,0.0
W53093,2.3143632411956787,0.0,71.74525451660156,31.2439022064209,20.82926750183105,1.1571816205978394,3.4715447425842285,2.3143632411956787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.615175247192386
W53095,12.016080856323242,0.0,1.7165828943252563,2.2887771129608154,2.8609714508056636,0.0,0.0,0.5721942782402039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5721942782402039,0.0,0.0,1.7165828943252563,0.0,0.0,0.5721942782402039
W53096,23.20652198791504,0.0,5.569565296173097,0.9282608628273009,0.0,0.0,0.0,0.9282608628273009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282608628273009,0.9282608628273009,0.9282608628273009,2.7847826480865483,0.0,0.0,0.0
W53097,2.8254756927490234,0.0,0.0,0.0,0.0,0.0,1.4127378463745115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8254756927490234,1.4127378463745115,0.0,0.0,0.0
W53098,0.0,0.0,26.1307373046875,28.506258010864254,4.751043319702148,0.0,0.0,0.0,0.0,0.0,2.375521659851074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375521659851074
W53099,20.18316078186035,0.5045790076255798,1.5137370824813845,1.0091580152511597,0.0,0.0,0.0,0.5045790076255798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091580152511597,0.0,0.5045790076255798,1.5137370824813845,0.0,0.0,0.0,0.0
W53100,0.0,1.334375023841858,52.0406265258789,44.03437423706055,18.681249618530273,0.0,1.334375023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.334375023841858,0.0,0.0,0.0,0.0,1.334375023841858,29.35625076293945
W53101,9.187286376953123,1.6704156398773191,1.6704156398773191,1.6704156398773191,0.8352078199386597,0.0,0.8352078199386597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8352078199386597,0.0,0.8352078199386597,2.505623579025269,0.0,0.0,0.8352078199386597
W53102,7.087136745452881,10.63070583343506,7.087136745452881,3.5435683727264404,0.0,3.5435683727264404,0.0,7.087136745452881,0.0,0.0,0.0,0.0,0.0,0.0,3.5435683727264404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53105,24.102035522460934,0.0,2.3175034523010254,1.3905019760131836,0.4635006785392761,0.4635006785392761,0.0,0.4635006785392761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9270013570785522,0.4635006785392761,0.0,0.4635006785392761,5.0985074043273935,0.0,0.0,0.9270013570785522
W53106,1.9837398529052732,0.0,5.95121955871582,7.934959411621094,1.9837398529052732,3.967479705810547,3.967479705810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W53107,6.600965976715088,0.0,59.40869522094727,49.50724792480469,19.802898406982425,0.0,0.0,0.0,1.650241494178772,4.9507246017456055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75845336914063
W53108,1.204513430595398,1.204513430595398,77.08885955810547,74.6798324584961,19.272214889526367,0.0,0.0,0.0,2.409026861190796,2.409026861190796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.04372406005861
W53109,1.2689449787139893,1.2689449787139893,62.178306579589844,32.992568969726555,1.2689449787139893,1.2689449787139893,1.2689449787139893,0.0,1.2689449787139893,0.0,1.2689449787139893,0.0,0.0,0.0,0.0,0.0,1.2689449787139893,1.2689449787139893,0.0,0.0,0.0,0.0,39.33729553222656
W53110,10.094562530517578,2.0189125537872314,0.0,2.0189125537872314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0189125537872314,0.0,0.0,2.0189125537872314,2.0189125537872314,0.0,0.0,0.0
W53113,15.913043022155762,0.0,4.243478298187257,1.0608695745468142,1.0608695745468142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304347872734071,0.0,1.5913043022155762,2.65217399597168,0.0,0.0,2.1217391490936284
W53114,1.8758924007415767,0.9379462003707886,37.51784896850586,30.014278411865234,10.317407608032227,0.9379462003707886,0.9379462003707886,0.0,0.0,0.0,0.9379462003707886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.503569602966309
W53115,0.0,0.0,27.16284942626953,15.211195945739744,4.346055984497069,1.0865139961242676,0.0,1.0865139961242676,0.0,0.0,9.77862548828125,0.0,0.0,1.0865139961242676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1730279922485347
W53116,17.079999923706055,0.6325926184654236,2.5303704738616943,5.060740947723389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2651852369308472,2.5303704738616943,0.0,0.0,1.897777795791626
W53117,2.0381860733032227,12.229117393493652,2.0381860733032227,2.0381860733032227,0.0,0.0,2.0381860733032227,0.0,0.0,0.0,2.0381860733032227,0.0,0.0,0.0,0.0,6.114558696746826,0.0,0.0,2.0381860733032227,2.0381860733032227,0.0,0.0,0.0
W53118,0.0,0.0,37.791690826416016,32.261199951171875,8.295736312866211,0.0,0.0,0.9217485189437866,0.0,0.0,1.8434970378875728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.373988151550293
W53119,0.0,0.0,55.17415618896485,41.9803352355957,17.991573333740234,2.398876428604126,0.0,0.0,0.0,0.0,1.199438214302063,0.0,0.0,0.0,0.0,0.0,1.199438214302063,0.0,0.0,0.0,0.0,0.0,29.98595428466797
W53121,12.294321060180664,0.0,0.4553452432155609,0.9106904864311218,0.4553452432155609,0.0,0.4553452432155609,1.3660356998443604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4553452432155609,0.4553452432155609,0.0,0.4553452432155609,1.821380972862244,0.0,0.0,0.9106904864311218
W53123,22.9672794342041,2.2967278957366943,3.827879905700684,2.2967278957366943,0.0,0.7655759453773499,0.0,0.0,0.0,0.0,0.7655759453773499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.124607563018799,0.0,0.0,0.0
W53124,13.236035346984865,0.551501452922821,1.103002905845642,0.551501452922821,0.551501452922821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103002905845642,1.103002905845642,0.0,0.0,0.0
W53125,0.0,1.4736841917037964,91.36842346191406,48.6315803527832,10.315789222717283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9473683834075928,0.0,0.0,0.0,1.4736841917037964,1.4736841917037964,0.0,0.0,22.105262756347656
W53126,2.100861072540283,8.403444290161133,16.806888580322266,4.201722145080566,0.0,0.0,0.0,6.30258321762085,0.0,0.0,0.0,2.100861072540283,0.0,0.0,0.0,10.504304885864258,2.100861072540283,0.0,0.0,0.0,0.0,0.0,0.0
W53127,16.496284484863278,4.441307544708252,1.9034175872802732,2.5378899574279785,0.6344724893569946,0.0,0.6344724893569946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1723625659942627,0.0,0.0,0.6344724893569946
W53128,2.7003953456878658,0.0,12.151778221130373,6.750988006591798,6.750988006591798,0.0,0.0,2.7003953456878658,0.0,0.0,0.0,1.3501976728439329,0.0,0.0,0.0,0.0,1.3501976728439329,0.0,0.0,1.3501976728439329,0.0,0.0,1.3501976728439329
W53129,1.7428570985794067,1.7428570985794067,10.45714282989502,3.485714197158813,1.7428570985794067,0.0,0.0,1.7428570985794067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7428570985794067
W53130,1.4673539400100708,11.738831520080565,0.0,1.4673539400100708,0.0,1.4673539400100708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402061939239502,4.402061939239502,0.0,0.0,1.4673539400100708
W53131,0.0,9.199281692504883,0.0,3.0664272308349614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0664272308349614,0.0,0.0,0.0,3.0664272308349614,0.0,6.132854461669923,0.0,0.0,0.0,0.0,3.0664272308349614
W53132,1.7988414764404297,0.0,65.65771484375,70.15481567382811,24.28436088562012,0.0,0.0,0.0,0.8994207382202148,0.8994207382202148,0.0,0.0,0.0,0.0,0.0,0.0,0.8994207382202148,0.0,0.0,0.0,0.0,0.0,69.25539398193361
W53133,1.834586501121521,0.0,23.849624633789066,38.52631759643555,3.669173002243042,0.0,0.0,0.0,0.0,0.0,3.669173002243042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.834586501121521,0.0,0.0,22.015037536621094
W53134,5.65562915802002,2.8278145790100098,0.0,0.0,0.0,0.0,0.0,2.8278145790100098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8278145790100098,0.0,0.0,0.0,0.0,0.0,0.0
W53135,11.119791984558104,1.1119791269302368,0.0,0.5559895634651184,0.0,0.0,0.0,0.5559895634651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3359375,2.2239582538604736,0.0,0.0,0.5559895634651184
W53136,0.7951582670211792,0.0,31.806331634521484,36.5772819519043,17.49348258972168,0.0,0.0,0.7951582670211792,0.7951582670211792,0.0,3.180633068084717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.649906158447266
W53137,1.243085861206055,0.0,53.45269393920898,26.10480308532715,6.2154293060302725,0.0,1.243085861206055,0.0,0.0,0.0,1.243085861206055,1.243085861206055,0.0,0.0,0.0,0.0,1.243085861206055,0.0,0.0,0.0,0.0,0.0,18.64628791809082
W53138,0.0,0.0,44.271644592285156,21.250389099121094,13.281493186950685,0.0,0.0,2.6562986373901367,2.6562986373901367,0.0,0.0,0.0,0.0,0.0,0.0,0.8854328393936157,1.7708656787872314,2.6562986373901367,0.0,0.0,0.0,0.0,23.906686782836914
