-3.9099,-11,1.9699,-0.32525,-2.554,-0.83346,1.8926,-1.9243,-1.1718,3.7828,0.92898,-0.21013,-11,-11,-11,-11,-0.92606,-11,-2.727,-11,-2.3639,-11,2.9058,-1.1253,-2.9687,-3.7581,0.74679,-11,-0.93313,-5.4211,-11,-11,-3.8483,-0.99699,-3.0894,-2.1001,-11,-11,-1.2543,0.083777,-11,-3.4961
-11,-11,-11,-4.9201,-11,-3.4591,-2.6105,-11,-3.6944,-1.5671,1.4251,0.2448,-11,-11,-11,-11,-11,-11,-4.8074,-11,-11,-11,-3.1765,-3.0379,-1.5854,-11,-11,-4.5759,-2.9056,-11,-11,-11,-7.2718,-3.0161,-11,-11,-11,-11,-11,-11,-3.2726,-5.7696
-5.4853,-11,-6.2029,-3.9883,-11,-4.5616,-2.2709,0.3233,-2.8467,-11,1.0956,-1.6922,-11,-11,-11,-11,-4.9205,-11,-11,-11,-11,-11,0.95039,-5.6002,-0.53429,-4.9953,-11,-11,-4.4394,-11,-4.69,-11,-5.5253,-11,-11,-11,-5.8561,-11,-4.0122,0.52372,-8.2576,-5.8437
-4.5381,-11,-11,-3.5218,-11,-3.6011,-2.6679,1.9596,-3.104,-3.3597,1.8397,-1.344,-11,-11,-11,-11,-11,-11,-4.8971,-11,-11,-11,1.5782,-11,-0.84653,-11,-11,-11,-0.77191,-11,-11,-11,-4.9966,-11,-4.4532,-6.482,-4.2367,-11,-4.756,0.12408,-5.0085,-5.2268
-2.9164,-11,-0.14428,-0.41096,-3.2019,-2.573,-0.61635,-2.0821,-3.8284,3.1466,-0.25089,-0.23845,-6.4374,-3.3451,-1.9652,-11,-1.986,-11,-2.5554,-11,-1.9689,-6.5846,1.0765,-1.5817,-1.7796,-11,-0.15564,-11,-11,-11,-2.9351,-6.6214,-8.0954,-3.0586,-3.0865,0.17915,-3.8784,-11,-3.1856,-0.10057,-6.1849,-11
-3.8805,-11,2.3218,-0.47021,-2.1797,-2.3863,0.78587,-1.03,-1.5014,3.2043,-0.61759,-0.93336,-11,-11,-11,-11,-3.0834,-11,-2.3438,-11,-2.8365,-2.95,1.3216,-1.2025,-1.8362,-5.3112,-0.17133,-11,-2.5468,-11,-5.0252,-11,-6.7354,-1.4232,-4.8635,-1.826,-5.1999,-3.4467,-2.2012,0.32335,-7.8149,-4.3001
-3.2068,-11,-1.1756,-1.1916,-2.8293,-1.9182,0.85705,-1.316,-3.1243,1.7153,1.4111,-0.22227,-11,-11,-11,-4.0918,-3.3377,-11,-11,-11,-2.741,-11,1.3862,-3.1547,-1.0897,-4.5094,-1.4625,-5.4977,-2.9368,-11,-4.8229,-11,-4.2977,-5.1329,-11,-6.5878,-4.9576,-11,-1.544,0.021801,-5.3128,-11
-3.4178,-11,0.95078,-1.1403,-3.3736,-0.98442,1.9384,-4.6947,-2.4726,2.3961,0.90774,-0.92604,-4.4064,-3.0283,-1.868,-3.6792,-3.0268,-11,-11,-11,-2.901,-11,1.433,-2.7734,-0.023085,-11,0.47807,-11,-4.0419,-11,-1.126,-5.6329,-11,-2.8286,-3.065,0.53611,-4.6457,-11,-4.0861,-0.50444,-5.991,-4.587
-11,2.7272,-11,-3.0334,-11,-11,0.13957,-11,-11,-11,0.75817,0.23667,-11,-11,-11,-11,0.60744,-11,-11,-11,-11,-11,-11,-11,0.37917,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-5.429,-11,-11,-11,-11,-6.2951,-11
-1.7046,-11,0.061328,-0.21814,-4.0015,-1.1688,0.912,-1.6333,-1.5091,3.6556,0.33313,-0.19621,-1.2845,-11,-2.212,-1.1381,-3.5608,-11,-1.9524,-11,-2.9227,-3.6812,1.3173,-0.35989,-0.35777,-11,0.2571,-11,-0.87616,-11,-3.5736,-11,-5.8105,-1.8891,-11,-1.1256,-4.1145,-11,-2.6777,0.18052,-11,-11
-11,-11,-11,-3.6736,-4.505,-3.8017,-1.9535,-0.36176,-3.6928,-4.6288,2.2312,-1.1896,-11,-6.0086,-11,-4.5792,-11,-11,-11,-11,-11,-11,1.0439,-6.3489,-0.71218,-11,-11,-11,-1.1712,-7.2825,-4.9148,-11,-11,-4.8282,-11,-11,-11,-11,-11,-4.8856,-4.5791,-5.6065
-2.8287,-11,3.3974,0.17133,-1.7678,-0.87342,1.4973,-1.7446,-1.2301,3.26,1.4479,0.2239,-3.7778,-4.7543,-1.4411,-3.1777,-3.422,-11,-3.2734,-11,-3.2335,-4.1073,1.6363,-1.2297,-0.48379,-11,-0.0087959,-4.6904,-11,-11,-2.4747,-5.0736,-4.8127,-0.0032483,-11,1.5384,-1.8801,-11,-3.1621,-0.61419,-11,-4.0528
-4.7373,-11,-0.62604,-3.2204,-3.9863,-3.8771,0.20493,0.98732,-1.7874,0.56841,0.73318,-1.2952,-11,-11,-11,-11,-4.3991,-11,-11,-11,-11,-11,1.7103,-4.1542,-1.2468,-5.4142,-2.4579,-11,-2.6961,-11,-11,-11,-4.563,-11,-5.1885,-5.7664,-11,-4.9145,-1.6903,0.53704,-5.6608,-11
-11,0.50062,-11,-11,-11,-11,-2.345,-11,-11,-11,-0.85955,1.5231,-11,-11,-11,-11,-11,-11,-11,-11,-4.9781,-11,-11,-5.0603,-2.1945,-11,-11,-11,-3.8166,-6.4362,-11,-11,-11,-11,-11,-2.9599,-11,-11,-7.1769,-11,-7.604,-4.5534
-6.8407,-11,-11,-5.3528,-11,-3.0208,-0.96337,-0.21245,-3.2572,-4.7563,1.0287,-2.3859,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,0.91722,-5.5266,-0.99292,-7.2379,-11,-11,-4.3576,-7.6829,-11,-11,-4.6,-11,-11,-11,-5.861,-11,-5.1574,-3.0711,-10.117,-5.4889
-3.712,-11,-11,-2.686,-4.5232,-3.2248,-1.2003,0.36491,-3.8164,-1.4866,1.5104,-1.0507,-11,-11,-11,-11,-1.3541,-11,-11,-11,-11,-11,2.1381,-5.9313,-4.3859,-5.0715,-11,-11,-4.2339,-11,-4.4023,-11,-4.5892,-11,-11,-11,-2.8947,-11,-1.8982,0.74523,-5.2719,-4.1808
-11,0.066652,-11,-5.4609,-11,-11,-3.8881,-11,-11,-11,-1.7683,1.287,-11,-6.2723,-11,-11,-3.096,-11,-11,-11,-11,-11,-11,-5.558,-3.001,-11,-11,-11,-11,-7.7259,-11,-11,-11,-11,-11,-2.8278,-11,-11,-5.0458,-11,-6.6689,-4.1316
-11,0.3267,-11,-4.753,-11,-11,-0.91653,-11,-11,-11,-2.583,-1.8889,-11,-11,-11,-3.7347,-11,-11,-11,-11,-11,-11,-5.2101,-11,-2.4696,-11,-11,-11,-1.3911,-11,-11,-11,-7.2606,-11,-3.2577,-11,-11,-11,-11,-11,-11,-11
-11,0.52152,-11,-11,-11,-11,-0.88398,-11,-11,-11,-1.8517,1.4084,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-1.9362,-11,-11,-11,-3.2756,-4.4426,-11,-11,-11,-11,-11,-2.9621,-11,-11,-11,-11,-7.0042,-11
-11,0.19814,-11,-4.3142,-11,-11,-0.79092,-11,-5.0859,-11,0.047878,2.2124,-11,-11,-11,-11,-11,-11,-11,-11,-4.4521,-11,-11,-11,-1.3453,-11,-11,-11,-2.8219,-4.1108,-11,-11,-11,-11,-11,-2.2004,-11,-11,-11,-11,-11,-3.7655
-4.0061,-11,-11,-4.7338,-4.8528,-4.5002,-2.1471,0.14887,-2.757,-1.6551,1.945,-0.075046,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,2.0052,-11,-0.58896,-4.8442,-11,-3.6406,-1.8091,-11,-11,-11,-5.9208,-11,-11,-5.8903,-11,-3.5912,-2.9193,-0.34112,-5.161,-5.5805
-11,2.1385,-11,-11,-11,-11,-11,-11,-11,-11,1.5051,-0.70977,-11,-11,-11,-11,-1.2923,-11,-11,-11,-11,-3.6809,-11,-11,-3.6789,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-1.3712,-11,-11
-11,1.48,-11,-3.4337,-11,-11,-0.11938,-11,-11,-11,1.8182,-0.80872,-11,-11,-11,-11,-1.7291,-11,-11,-11,-11,-11,-11,-1.7218,-1.5011,-11,-11,-3.5228,-11,-11,-11,-11,-11,-11,-11,-1.4277,-11,-1.8281,-11,-11,-6.15,-3.036
-2.7526,-11,-0.092019,-1.6659,-2.9589,-1.0684,1.4392,-4.0126,-2.8884,2.6126,0.25122,0.5117,-11,-4.2611,-3.7449,-4.8626,-1.8988,-11,-11,-11,-2.7953,-5.3011,1.8231,-3.3718,-2.4821,-6.5766,-0.73354,-11,-3.4265,-11,-3.2047,-7.3917,-7.3378,-11,-11,0.34068,-5.492,-11,-2.6592,0.097924,-6.4534,-11
-3.7676,-11,4.3392,-0.25642,-5.3681,-0.78013,2.4509,-1.696,-2.1591,4.4447,0.535,-1.3604,-11,-11,-11,-11,-2.6063,-11,-2.0004,-11,-5.1115,-11,2.3361,-0.29575,-1.4968,-4.6536,-0.99351,-11,0.70649,-11,-4.2203,-11,-3.9168,0.6006,-2.6219,-3.5742,-3.3411,-2.5109,-1.6375,-0.085292,-5.7273,-4.6364
-11,0.6767,-11,-11,-11,-11,-1.3114,-11,-4.2874,-11,0.833,-1.8296,-11,-11,-11,-3.4911,-11,-11,-11,-11,-11,-11,-11,-11,-1.5278,-11,-11,-11,-4.8725,-11,-11,-4.0429,-7.2506,-11,-11,-5.8278,-11,-3.5865,-11,-11,-9.0166,-11
-1.8442,-11,0.92527,-0.16701,-4.4255,-1.3313,0.16812,-11,-1.7683,2.2375,1.3447,-0.13225,-4.0659,-8.5181,-3.8334,-11,-2.1629,-11,-11,-11,-4.6786,-4.4971,0.99029,-2.5015,-1.691,-11,-0.10107,-11,-11,-11,-11,-5.9553,-5.9923,-3.0796,-11,0.72995,-11,-11,-2.3427,-0.51069,-7.2675,-11
-5.4924,-11,-11,-11,-11,-1.8254,-2.0565,1.7568,-3.7928,-3.2612,1.449,0.051044,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,0.99641,-11,-1.5492,-11,-11,-11,-1.4893,-11,-11,-11,-5.2995,-3.8581,-11,-6.0682,-11,-5.3585,-4.9938,-2.9211,-4.6728,-4.7191
-2.6928,-11,-2.8029,-1.3505,-11,-2.6014,0.60375,-3.6764,-2.1524,2.3468,0.20821,-0.5777,-11,-11,-11,-11,-0.98013,-11,-3.9079,-11,-4.7525,-11,1.7272,-2.9129,-0.73313,-4.1119,-1.3944,-11,-2.4259,-11,-2.7704,-11,-4.8404,-1.7715,-11,-1.9601,-3.5984,-11,-1.1105,0.78012,-5.0159,-4.1667
-1.7669,-11,1.6761,0.48251,-2.3044,-0.57439,2.2022,-0.43172,-2.0509,4.2728,1.4795,-0.40596,-4.245,-11,-11,-11,-1.1914,-11,-2.7158,-11,-2.6473,-4.7452,2.2205,-2.5928,-0.63677,-4.2613,-0.25662,-11,-1.5476,-11,-11,-11,-4.1514,-1.2843,-1.8877,-1.5289,-4.7226,-2.5325,-1.5537,-0.22787,-5.9763,-11
-6.5807,-5.9024,-7.9614,-1.6735,-11,-3.9658,-0.15786,-0.88578,-2.0153,1.398,1.0195,-2.5383,-11,-11,-11,-11,-1.3482,-11,-11,-11,-11,-11,1.7518,-3.7949,-2.0601,-5.4985,-11,-11,-1.6372,-11,-11,-11,-5.5631,-6.0052,-3.0181,-11,-4.5338,-5.0589,-2.8713,-0.48475,-7.5142,-11
-2.7743,-11,-1.0473,-0.054494,-4.6518,-1.3372,1.7618,0.44339,-2.1934,3.7267,0.9083,0.11677,-11,-11,-11,-11,-0.44133,-11,-1.7831,-11,-11,-4.765,2.1779,-0.99833,-0.53023,-4.8528,0.16497,-11,-2.0807,-11,-11,-11,-4.2467,-0.26372,-4.7149,-3.328,-5.3234,-3.0977,-0.33327,1.48,-5.0087,-3.5664
-11,1.9071,-11,-4.2678,-11,-11,1.2635,-11,-11,-11,0.29173,-0.38341,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,0.30933,-1.2077,-11,-11,-11,-3.6296,-11,-11,-11,-11,-11,-11,-5.4957,-11,-1.3161,-11,-11,-11,-11
-5.0644,-11,3.4645,-0.2954,-3.441,-1.1424,0.69331,-3.1192,-1.9043,2.8095,-0.35727,-0.7532,-11,-11,-11,-11,-0.94581,-11,-0.49875,-11,-4.5949,-4.09,1.6221,-1.0736,-0.93095,-4.0024,-0.23897,-4.3641,-1.4823,-11,-2.7953,-5.5669,-4.3277,-0.19312,-1.9082,-3.3904,-11,-11,-1.5777,-3.0305,-5.9664,-11
-5.4414,-5.6562,1.72,-1.0917,-11,-2.2976,-0.23703,-2.187,-3.8054,1.3091,0.27489,-0.37354,-4.841,-11,-11,-11,-2.137,-11,-3.5683,-11,-3.6777,-11,1.4529,-2.9062,-1.3671,-11,-2.2934,-11,-2.9245,-4.3775,-3.475,-6.407,-5.8322,-4.3133,-3.6705,-1.6125,-3.1381,-4.7782,-1.0912,0.64638,-5.2648,-11
-11,-0.42498,-11,-11,-11,-11,-0.21419,-11,-4.0931,-11,-1.7217,2.2385,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-5.6643,-3.9342,-11,-11,-11,-4.5466,-11,-11,-11,-11,-5.8201,-11,-1.3427,-11,-4.6787,-8.9841,-11,-11,-2.0153
-5.2849,0.027052,-11,-4.9547,-11,-5.0471,-1.672,-4.8689,-3.4322,-11,0.72723,-1.1565,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-6.0206,-1.3355,-11,-11,-11,-4.4426,-5.5147,-3.4485,-11,-7.7399,-11,-11,-11,-11,-11,-11,-11,-11,-11
-11,-11,-5.604,-3.7225,-11,-2.7801,-1.8582,2.2878,-3.4078,-2.1993,1.501,-1.6949,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,1.9465,-5.751,-0.79831,-11,-11,-11,-0.75834,-11,-11,-11,-4.9401,-6.2654,-4.2791,-11,-11,-11,-6.3195,1.0623,-6.0834,-11
-2.7667,-11,4.1509,0.12695,-4.8042,-1.0709,0.84283,-1.818,-2.2895,3.5483,-0.026116,-2.0615,-11,-11,-11,-11,-1.8287,-11,-3.6413,-11,-3.0792,-11,2.1426,-2.6953,-0.98264,-2.557,-2.0084,-11,0.24678,-7.6498,-4.0582,-11,-3.1353,0.32414,-4.223,-0.47771,-3.625,-3.9996,-0.59905,-0.5729,-11,-3.4086
-11,2.7441,-11,-11,-11,-4.0421,0.22531,-11,-3.9691,-11,1.3962,0.87519,-11,-11,-11,-11,0.71122,-11,-11,-11,-11,-11,-11,-2.8308,-0.56788,-11,-11,-3.6988,-2.9954,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-5.5068,-11
-2.7512,-11,0.47555,0.026718,-11,-0.88464,1.7204,1.1345,-0.21959,3.5595,-0.00099671,-0.27646,-11,-11,-11,-11,-0.68125,-11,-3.5072,-11,-3.9775,-4.7393,2.7757,-1.3447,-0.20408,-2.6879,-3.1297,-11,-2.4855,-4.7345,-11,-11,-3.4764,-11,-11,-3.4174,-3.5072,-4.4947,0.3281,0.97615,-4.6055,-11
-11,0.45571,-11,-4.7046,-11,-11,-1.6846,-11,-11,-11,-1.0524,1.7201,-11,-11,-11,-2.5006,-11,-11,-11,-11,-11,-11,-11,-4.5652,-11,-11,-11,-11,-11,-4.7633,-11,-11,-11,-11,-11,-3.5069,-11,-11,-11,-11,-11,-11
-11,0.22481,-11,-5.115,-11,-11,-1.4102,-11,-11,-11,-2.0194,1.2735,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-5.4489,-11,-11,-11,-11,-4.1324,-11,-11,-11,-11,-11,-11,-3.1934,-11,-11,-11,-11,-11,-4.7612
-3.1384,-11,-0.1382,-0.3763,-11,-2.3757,0.23858,-1.5207,-3.1103,2.3488,1.2437,-0.63302,-11,-11,-11,-11,-1.9105,-11,-3.5856,-11,-2.9447,-4.3537,1.5527,-2.2417,-11,-3.3481,-3.5078,-11,-4.3427,-6.8077,-11,-11,-6.3233,-2.3267,-3.8108,-3.2226,-11,-4.1206,-1.321,0.08921,-7.1879,-4.5185
-3.192,-11,0.26837,-1.4767,-11,-1.6951,-0.37713,0.37859,-3.9348,2.1793,0.26879,-1.3654,-11,-11,-11,-11,-1.956,-11,-2.7073,-11,-4.821,-3.0862,1.2674,-3.7575,-4.0519,-6.1896,-0.25652,-11,-3.4137,-6.78,-4.0175,-11,-5.385,-2.9152,-1.8174,-5.3904,-3.8139,-4.1915,-0.76714,-0.27656,-6.0299,-5.5004
-4.6297,-4.8515,-1.1645,-1.6595,-2.8776,-2.3944,0.75818,-1.5839,-1.4334,3.2714,0.22631,-0.23647,-11,-11,-4.3046,-11,-3.3003,-11,-11,-11,-7.1201,-4.6688,1.5351,-1.6533,-0.73267,-3.7545,-3.1611,-11,-2.8334,-6.3266,-4.7236,-11,-5.7084,-1.3843,-11,-3.4874,-11,-4.6805,-1.2442,0.3509,-6.7058,-5.4164
-11,0.95819,-11,-3.6486,-11,-11,-0.52901,-11,-3.7097,-11,0.40605,1.112,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-2.4862,-11,-11,-4.8814,-3.9147,-11,-11,-11,-11,-11,-11,-3.0472,-11,-4.9697,-11,-11,-11,-11
-3.7894,-11,-2.8986,-2.6108,-11,-2.5979,0.022181,-1.7755,-3.7718,-0.07397,0.11048,-0.62113,-5.4143,-11,-4.1075,-11,-2.2338,-11,-2.659,-11,-5.8991,-11,0.85182,-3.0751,-2.0972,-11,-3.2928,-11,-3.1704,-5.3049,-4.7908,-11,-11,-3.7559,-11,-1.8975,-11,-11,-2.8953,-1.4356,-4.6997,-5.6007
-3.6313,-11,2.9905,-0.53146,-2.6676,-1.3783,0.26433,-1.1276,-2.811,3.3491,-0.43776,-0.52872,-11,-11,-11,-11,-11,-11,-3.0521,-11,-4.0652,-2.6345,1.2974,-2.7168,-0.91152,-3.1606,0.055957,-11,-3.1233,-11,-2.2883,-11,-5.9287,-0.9016,-3.5846,-1.1995,-11,-11,-2.51,0.50002,-5.8176,-11
-5.5797,-11,-1.6512,-3.5811,-11,-3.2841,-1.694,0.35555,-2.5672,1.5177,1.3447,-0.32339,-11,-11,-11,-11,-1.6714,-11,-4.3979,-11,-11,-11,1.803,-1.1895,-2.3173,-5.7494,-11,-11,-1.9634,-11,-11,-11,-4.4803,-2.3333,-11,-3.9579,-11,-11,-0.9902,1.2448,-8.7486,-2.4006
-1.5482,-11,-6.725,-0.76725,-5.1916,-0.53047,0.70594,1.0459,-3.206,2.2728,1.4287,0.79719,-3.4868,-11,-4.0753,-11,-3.2276,-11,-3.1815,-11,-2.7547,-11,1.2919,-2.6971,-0.8233,-4.1801,-2.3759,-11,-2.6024,-11,-2.0169,-7.2309,-5.259,-11,-11,-0.97048,-6.0042,-4.5376,-1.3552,0.95237,-5.3148,-11
-11,1.044,-11,-6.0788,-11,-11,-2.1079,-11,-3.0014,-2.6215,-0.015847,-0.28031,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-2.2152,-1.5435,-11,-11,-4.8092,-11,-11,-11,-11,-11,-11,-11,-3.6067,-11,-0.52917,-11,-3.1712,-11,-11
-3.4323,-11,-0.25823,-1.0561,-3.064,-1.3731,0.48013,-2.051,-2.1241,3.1492,0.11464,-0.65332,-11,-11,-4.175,-11,-4.1992,-11,-11,-11,-3.3416,-5.5687,1.2622,-2.6017,-1.3387,-4.4698,-1.8838,-11,-4.1338,-5.8863,-11,-6.8665,-7.7828,-2.8289,-5.0824,-0.78663,-5.7949,-11,-3.93,-1.7277,-7.2274,-4.6682
-11,1.9113,-11,-11,-11,-11,-0.90903,-11,-4.5635,-11,0.84147,-1.5726,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-0.72891,-0.13367,-11,-11,-1.2234,-2.2777,-11,-11,-11,-6.9614,-11,-11,-11,-11,-2.5622,-11,-11,-11,-11
-3.2464,-11,-3.4493,-3.5071,-5.0901,-3.8984,0.095875,0.11976,-1.7383,2.2293,0.78937,-2.2298,-11,-11,-11,-11,-1.6522,-11,-11,-11,-11,-11,0.92393,-3.9274,-0.92093,-11,-1.3573,-11,-2.5052,-11,-11,-11,-6.1098,-3.429,-11,-4.0828,-5.0444,-2.9874,-1.7193,-0.14039,-6.1578,-11
-2.3727,-11,3.6751,-0.45845,-1.4897,-1.2997,1.5452,-2.3699,-2.1984,4.3987,-0.82717,-0.70845,-11,-11,-11,-11,-1.9121,-11,-2.61,-11,-3.9477,-2.051,2.1337,-0.25656,-0.37825,-3.4847,-1.195,-3.0711,-0.52298,-11,-11,-11,-4.72,0.3294,-4.0224,-2.3833,-4.0452,-2.5808,-1.4356,-1.2258,-8.7614,-3.6847
-11,2.2715,-11,-11,-11,-11,-0.14979,-11,-11,-11,0.84762,-1.9151,-11,-11,-11,-1.8403,-11,-11,-11,-11,-11,-11,-11,0.52047,0.42299,-11,-11,-11,-1.5304,-11,-11,-11,-11,-11,-11,-11,-11,-1.0226,-11,-11,-11,-11
-11,2.085,-11,-11,-11,-11,-0.093511,-11,-11,-11,0.84354,-0.053921,-11,-11,-11,-11,-0.63181,-11,-11,-11,-11,-11,-11,-1.2354,0.2886,-11,-11,-11,-11,-4.2167,-11,-11,-11,-11,-11,-2.8594,-11,-0.8107,-11,-11,-6.0012,-11
-11,2.7782,-11,-11,-11,-11,-0.51449,-11,-11,-11,1.0987,-3.097,-11,-11,-11,-2.4213,-11,-11,-11,-11,-11,-11,-11,-0.5438,-0.16008,-11,-11,-1.6404,-2.0361,-11,-11,-11,-5.7205,-11,-11,-11,-11,-11,-11,-11,-7.5464,-11
-11,1.984,-11,-3.7275,-11,-4.779,-0.30886,-11,-4.2891,-11,0.16282,0.35538,-2.7366,-11,-11,-11,-1.5437,-11,-11,-11,-11,-11,-11,-2.3567,-1.0142,-11,-11,-1.8514,-11,-11,-11,-11,-5.8214,-11,-11,-5.5343,-11,-11,-11,-11,-11,-11
-1.8971,-11,2.5615,-0.30938,-2.0128,-0.71917,2.3078,-1.7343,-1.7009,3.7927,1.2558,-0.15889,-2.637,-5.0816,-2.3799,-11,-1.9692,-11,-3.0543,-11,-0.7558,-3.7204,1.7045,-0.74569,-1.5676,-3.496,1.6323,-11,-2.6186,-11,-1.8324,-11,-5.5291,-3.6219,-11,-0.25483,-3.4852,-4.5685,-1.9881,0.8323,-11,-11
-11,2.0493,-11,-11,-11,-11,-1.1084,-11,-4.4849,-11,0.70822,0.32376,-11,-11,-11,-11,-0.46687,-11,-11,-11,-11,-11,-11,-0.97432,-0.1378,-11,-11,-2.0855,-11,-11,-11,-11,-6.8715,-11,-11,-3.935,-11,-2.0309,-11,-11,-7.8454,-11
-11,1.4878,-11,-3.853,-11,-11,-0.45464,-11,-11,-11,1.4516,0.29416,-11,-11,-2.8625,-11,-11,-11,-11,-11,-11,-11,-3.7374,-11,0.11052,-11,-11,-11,-2.6579,-11,-11,-11,-11,-11,-11,-4.8801,-11,-2.9504,-11,-11,-11,-11
-4.285,-11,-0.23156,-0.75463,-2.7036,-5.736,1.9666,-0.26244,-2.1338,2.7588,0.98566,-1.228,-11,-11,-11,-11,-2.0604,-11,-2.8212,-11,-11,-11,2.0464,-2.0968,-1.601,-3.3843,-11,-4.5164,-1.6052,-11,-11,-5.3182,-4.8479,-2.9226,-4.0108,-1.6158,-11,-2.2532,-0.92876,0.42979,-6.4105,-11
-11,0.48422,-11,-11,-11,-11,-2.6672,-11,-3.9182,-11,1.0857,0.77956,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-3.9582,-5.2348,-1.3124,-11,-11,-11,-3.9979,-11,-11,-11,-11,-11,-11,-11,-11,-2.3011,-11,-11,-8.2391,-11
-4.5527,-6.2992,-11,-2.4666,-11,-3.6723,-0.96873,-0.51562,-3.1961,1.4083,1.6339,0.65146,-11,-11,-11,-11,-4.2486,-11,-4.4494,-11,-3.9134,-5.1218,0.819,-3.0392,-2.9121,-11,-11,-11,-2.1245,-6.8159,-3.1184,-11,-6.1504,-3.0066,-11,-3.1173,-11,-4.8544,-4.4264,-0.37017,-4.196,-3.1637
-11,1.4762,-11,-4.4083,-11,-11,0.68376,-11,-3.9765,-11,1.0459,-0.8352,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-3.6309,-0.81489,-11,-11,-11,-11,-5.1243,-11,-11,-6.1967,-11,-11,-11,-11,-1.467,-11,-11,-11,-11
-11,2.1789,-11,-4.2572,-11,-11,-1.2427,-11,-3.5082,-11,-0.94162,-1.1918,-11,-11,-11,-2.9179,-11,-11,-11,-11,-11,-11,-11,-2.2733,-0.84551,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-7.4375,-11
-4.0143,-11,-2.3611,-2.3063,-5.0515,-2.045,0.44991,-2.5754,-2.6705,2.0214,0.32508,-0.39272,-11,-11,-1.4213,-5.0088,-3.455,-11,-2.0903,-11,-11,-4.0238,0.14972,-4.0941,-1.951,-11,-3.2206,-5.1984,-11,-11,-2.4255,-11,-7.6869,-1.3934,-11,-0.015822,-7.6121,-11,-1.387,-0.18617,-7.5579,-4.3729
-11,1.9818,-11,-11,-11,-11,0.46659,-11,-4.5466,-11,-0.83267,0.22975,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.3614,-2.131,-2.0698,-11,-11,-11,-2.3052,-5.1359,-11,-11,-7.5403,-11,-11,-4.3746,-11,1.0831,-11,-11,-11,-11
-11,1.1731,-11,-11,-11,-11,-1.3276,-11,-4.9381,-11,1.7266,0.4242,-3.9898,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-2.2654,-3.2978,-11,-11,-11,-2.9146,-11,-11,-11,-11,-11,-11,-5.8608,-11,-0.035899,-11,-11,-11,-11
-6.6804,-11,-11,-3.8156,-11,-3.6293,0.30797,-0.086613,-2.2873,0.26006,0.85165,-0.73521,-11,-11,-11,-11,-1.9636,-11,-11,-11,-11,-11,1.1451,-1.995,-1.3999,-3.6272,-1.8911,-11,-1.8487,-11,-11,-11,-4.8739,-6.5313,-11,-5.0578,-11,-3.6365,-1.3919,0.35514,-5.1722,-4.9998
-2.7273,-11,-2.6926,-2.4469,-11,-1.8668,-0.27378,-11,-2.6112,1.8856,0.29262,0.40628,-11,-11,-2.915,-11,-2.8471,-11,-3.2654,-11,-1.9946,-11,0.78309,-2.4444,-1.3459,-4.0571,-2.2357,-11,-2.1357,-11,-3.742,-5.3069,-11,-5.4153,-11,0.34716,-2.0937,-11,-4.7012,0.12198,-5.1063,-3.8172
-11,-11,-11,-1.9527,-11,-5.3573,-0.031777,0.88446,-3.5104,0.66682,0.89593,-1.3774,-11,-11,-11,-11,-0.95946,-11,-11,-11,-11,-11,2.3461,-0.38974,0.19096,-11,-11,-11,-11,-11,-11,-11,-3.2353,-4.1996,-11,-11,-11,-11,-3.5406,0.66,-5.3252,-11
-11,0.59998,-11,-11,-11,-11,-1.0468,-11,-3.8475,-11,-1.5776,1.4683,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.6295,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-3.4125,-11,-11,-11,-11,-11,-2.514
-11,2.1853,-11,-3.4913,-11,-5.5743,-3.709,-11,-4.7346,-11,1.3928,-2.2636,-11,-11,-11,-11,-3.3676,-11,-11,-11,-11,-11,-11,-4.9299,-1.1752,-11,-11,-11,-3.5238,-11,-11,-11,-11,-11,-11,-11,-11,-3.5161,-11,-11,-7.6961,-11
